session_id,turns,parsed,query,is_yesno_be,is_can_could,is_definition_what,is_count_measure,is_other,is_who_which,is_time_when,is_compare,is_location_where,is_exists_avail,is_how_other,is_price_cost,is_reason_why,ans_yes_no,ans_boolean_choice,ans_quantity,ans_other,ans_comparison,ans_entity_name,ans_procedure,ans_time_date,ans_location,ans_reason_explain,ans_list_set,has_number,time_date,time_month,time_year,len_short,len_medium,len_long,is_vehicle,is_plant,is_food,is_animal,ent_single,ent_multiple,ent_none
129fc5be-e485-4e82-a5d3-fcbee8503d3e,"{'interaction_id': array(['129fc5be-e485-4e82-a5d3-fcbee8503d3e'], dtype=object), 'domain': array([12]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what are females of these animals called?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['129fc5be-e485-4e82-a5d3-fcbee8503d3e'], dtype=object), 'domain': array([12]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what are females of these animals called?'], dtype=object), 'image_quality': array([0])}",what are females of these animals called?,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
da81a9f1-c74b-4017-8afd-8abf48cf84cc,"{'interaction_id': array(['da81a9f1-c74b-4017-8afd-8abf48cf84cc'], dtype=object), 'domain': array([8]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['who painted this?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['da81a9f1-c74b-4017-8afd-8abf48cf84cc'], dtype=object), 'domain': array([8]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['who painted this?'], dtype=object), 'image_quality': array([0])}",who painted this?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
58b1bc9a-1662-4cf7-a9e2-fb76c4b90481,"{'interaction_id': array(['58b1bc9a-1662-4cf7-a9e2-fb76c4b90481'], dtype=object), 'domain': array([4]), 'query_category': array([3]), 'dynamism': array([0]), 'query': array([""who makes this za'atar seasoning blend?""], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['58b1bc9a-1662-4cf7-a9e2-fb76c4b90481'], dtype=object), 'domain': array([4]), 'query_category': array([3]), 'dynamism': array([0]), 'query': array([""who makes this za'atar seasoning blend?""], dtype=object), 'image_quality': array([0])}",who makes this za'atar seasoning blend?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7f8d4b54-58cc-4775-95a3-6b4888f09e09,"{'interaction_id': array(['7f8d4b54-58cc-4775-95a3-6b4888f09e09'], dtype=object), 'domain': array([9]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array([""where is this car model's parent company from?""], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['7f8d4b54-58cc-4775-95a3-6b4888f09e09'], dtype=object), 'domain': array([9]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array([""where is this car model's parent company from?""], dtype=object), 'image_quality': array([0])}",where is this car model's parent company from?,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8559a2ca-550f-4967-a823-d179843e1d3c,"{'interaction_id': array(['8559a2ca-550f-4967-a823-d179843e1d3c'], dtype=object), 'domain': array([1]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['is this older than little miss muffet?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['8559a2ca-550f-4967-a823-d179843e1d3c'], dtype=object), 'domain': array([1]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['is this older than little miss muffet?'], dtype=object), 'image_quality': array([0])}",is this older than little miss muffet?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20b496db-da0e-4e51-8c64-f3f30be95261,"{'interaction_id': array(['20b496db-da0e-4e51-8c64-f3f30be95261'], dtype=object), 'domain': array([8]), 'query_category': array([2]), 'dynamism': array([3]), 'query': array(['which nj transit lines go here?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['20b496db-da0e-4e51-8c64-f3f30be95261'], dtype=object), 'domain': array([8]), 'query_category': array([2]), 'dynamism': array([3]), 'query': array(['which nj transit lines go here?'], dtype=object), 'image_quality': array([0])}",which nj transit lines go here?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
418b617b-e931-4175-84a9-39b174c4025e,"{'interaction_id': array(['418b617b-e931-4175-84a9-39b174c4025e'], dtype=object), 'domain': array([5]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array([""in 2020, what percent of the world's total production of this did the world's largest producer make?""],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['418b617b-e931-4175-84a9-39b174c4025e'], dtype=object), 'domain': array([5]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array([""in 2020, what percent of the world's total production of this did the world's largest producer make?""],
      dtype=object), 'image_quality': array([0])}","in 2020, what percent of the world's total production of this did the world's largest producer make?",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
9c6d42a9-89a2-4db9-8b5a-63c9d180b5e6,"{'interaction_id': array(['9c6d42a9-89a2-4db9-8b5a-63c9d180b5e6'], dtype=object), 'domain': array([1]), 'query_category': array([4]), 'dynamism': array([3]), 'query': array(['what president did this author write books about the most?'],
      dtype=object), 'image_quality': array([2])}","{'interaction_id': array(['9c6d42a9-89a2-4db9-8b5a-63c9d180b5e6'], dtype=object), 'domain': array([1]), 'query_category': array([4]), 'dynamism': array([3]), 'query': array(['what president did this author write books about the most?'],
      dtype=object), 'image_quality': array([2])}",what president did this author write books about the most?,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
c0aa3044-1b7d-4d22-b46f-f513760e1fa3,"{'interaction_id': array(['c0aa3044-1b7d-4d22-b46f-f513760e1fa3'], dtype=object), 'domain': array([3]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array([""what's the difference between this piano and a grand piano?""],
      dtype=object), 'image_quality': array([1])}","{'interaction_id': array(['c0aa3044-1b7d-4d22-b46f-f513760e1fa3'], dtype=object), 'domain': array([3]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array([""what's the difference between this piano and a grand piano?""],
      dtype=object), 'image_quality': array([1])}",what's the difference between this piano and a grand piano?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4087c255-4345-40bc-b6e2-9261d85b53a5,"{'interaction_id': array(['4087c255-4345-40bc-b6e2-9261d85b53a5'], dtype=object), 'domain': array([8]), 'query_category': array([5]), 'dynamism': array([1]), 'query': array(['who wrote the first book on sale in their online store?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['4087c255-4345-40bc-b6e2-9261d85b53a5'], dtype=object), 'domain': array([8]), 'query_category': array([5]), 'dynamism': array([1]), 'query': array(['who wrote the first book on sale in their online store?'],
      dtype=object), 'image_quality': array([0])}",who wrote the first book on sale in their online store?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4c6e6349-1edb-4b86-a75a-cdf93d17c2a3,"{'interaction_id': array(['4c6e6349-1edb-4b86-a75a-cdf93d17c2a3'], dtype=object), 'domain': array([11]), 'query_category': array([0]), 'dynamism': array([0]), 'query': array(['is this a middle market newspaper?'], dtype=object), 'image_quality': array([5])}","{'interaction_id': array(['4c6e6349-1edb-4b86-a75a-cdf93d17c2a3'], dtype=object), 'domain': array([11]), 'query_category': array([0]), 'dynamism': array([0]), 'query': array(['is this a middle market newspaper?'], dtype=object), 'image_quality': array([5])}",is this a middle market newspaper?,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44c99ae9-2730-420e-bffe-649eef458363,"{'interaction_id': array(['44c99ae9-2730-420e-bffe-649eef458363'], dtype=object), 'domain': array([3]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['what is the difference between this kind of hammer and a sledgehammer?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['44c99ae9-2730-420e-bffe-649eef458363'], dtype=object), 'domain': array([3]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['what is the difference between this kind of hammer and a sledgehammer?'],
      dtype=object), 'image_quality': array([0])}",what is the difference between this kind of hammer and a sledgehammer?,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
a5501e9c-e488-4cf4-841b-79647cac8a57,"{'interaction_id': array(['a5501e9c-e488-4cf4-841b-79647cac8a57'], dtype=object), 'domain': array([9]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['how many seats does this car have?'], dtype=object), 'image_quality': array([5])}","{'interaction_id': array(['a5501e9c-e488-4cf4-841b-79647cac8a57'], dtype=object), 'domain': array([9]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['how many seats does this car have?'], dtype=object), 'image_quality': array([5])}",how many seats does this car have?,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
ab7eb40e-0ba7-47b5-aa6b-ea2115d7743e,"{'interaction_id': array(['ab7eb40e-0ba7-47b5-aa6b-ea2115d7743e'], dtype=object), 'domain': array([9]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['when did chevy stop producing this car?'], dtype=object), 'image_quality': array([2])}","{'interaction_id': array(['ab7eb40e-0ba7-47b5-aa6b-ea2115d7743e'], dtype=object), 'domain': array([9]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['when did chevy stop producing this car?'], dtype=object), 'image_quality': array([2])}",when did chevy stop producing this car?,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
e2f3f81c-49bb-4c17-91a8-d91d49a0ed0f,"{'interaction_id': array(['e2f3f81c-49bb-4c17-91a8-d91d49a0ed0f'], dtype=object), 'domain': array([9]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array([""what is the parent company for this car's brand?""], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['e2f3f81c-49bb-4c17-91a8-d91d49a0ed0f'], dtype=object), 'domain': array([9]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array([""what is the parent company for this car's brand?""], dtype=object), 'image_quality': array([0])}",what is the parent company for this car's brand?,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
31554379-f205-4ab9-9d3c-719eb7deeac9,"{'interaction_id': array(['31554379-f205-4ab9-9d3c-719eb7deeac9'], dtype=object), 'domain': array([10]), 'query_category': array([4]), 'dynamism': array([3]), 'query': array(['do they have shakes?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['31554379-f205-4ab9-9d3c-719eb7deeac9'], dtype=object), 'domain': array([10]), 'query_category': array([4]), 'dynamism': array([3]), 'query': array(['do they have shakes?'], dtype=object), 'image_quality': array([0])}",do they have shakes?,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99de1d84-58ad-412f-bbd9-eb83591bccb3,"{'interaction_id': array(['99de1d84-58ad-412f-bbd9-eb83591bccb3'], dtype=object), 'domain': array([6]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what kind of meat is in this?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['99de1d84-58ad-412f-bbd9-eb83591bccb3'], dtype=object), 'domain': array([6]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what kind of meat is in this?'], dtype=object), 'image_quality': array([0])}",what kind of meat is in this?,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
358b1ef0-14ac-4164-bf0b-358d106e94d6,"{'interaction_id': array(['358b1ef0-14ac-4164-bf0b-358d106e94d6'], dtype=object), 'domain': array([4]), 'query_category': array([3]), 'dynamism': array([0]), 'query': array(['can i use this during the winter?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['358b1ef0-14ac-4164-bf0b-358d106e94d6'], dtype=object), 'domain': array([4]), 'query_category': array([3]), 'dynamism': array([0]), 'query': array(['can i use this during the winter?'], dtype=object), 'image_quality': array([0])}",can i use this during the winter?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
d8b85c1a-47f7-4546-9ba7-84727bc93913,"{'interaction_id': array(['d8b85c1a-47f7-4546-9ba7-84727bc93913'], dtype=object), 'domain': array([6]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what does this mix with?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['d8b85c1a-47f7-4546-9ba7-84727bc93913'], dtype=object), 'domain': array([6]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what does this mix with?'], dtype=object), 'image_quality': array([0])}",what does this mix with?,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7f69ebf1-c54e-4712-b154-4976ab57a43d,"{'interaction_id': array(['7f69ebf1-c54e-4712-b154-4976ab57a43d'], dtype=object), 'domain': array([4]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what are the benefits for these supplements?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['7f69ebf1-c54e-4712-b154-4976ab57a43d'], dtype=object), 'domain': array([4]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what are the benefits for these supplements?'], dtype=object), 'image_quality': array([0])}",what are the benefits for these supplements?,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
af221b37-63c0-412c-8d93-6b807beaae85,"{'interaction_id': array(['af221b37-63c0-412c-8d93-6b807beaae85'], dtype=object), 'domain': array([10]), 'query_category': array([2]), 'dynamism': array([3]), 'query': array(['is this drug used to treat any mental disorders?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['af221b37-63c0-412c-8d93-6b807beaae85'], dtype=object), 'domain': array([10]), 'query_category': array([2]), 'dynamism': array([3]), 'query': array(['is this drug used to treat any mental disorders?'], dtype=object), 'image_quality': array([0])}",is this drug used to treat any mental disorders?,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3b70f5bd-935d-4402-91a6-21bf621b43e5,"{'interaction_id': array(['3b70f5bd-935d-4402-91a6-21bf621b43e5'], dtype=object), 'domain': array([3]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what material is this horn made of?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['3b70f5bd-935d-4402-91a6-21bf621b43e5'], dtype=object), 'domain': array([3]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what material is this horn made of?'], dtype=object), 'image_quality': array([0])}",what material is this horn made of?,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
b607316b-e3a2-4c95-8bd9-8b19cc2d0aed,"{'interaction_id': array(['b607316b-e3a2-4c95-8bd9-8b19cc2d0aed'], dtype=object), 'domain': array([5]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['how much water do these need?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['b607316b-e3a2-4c95-8bd9-8b19cc2d0aed'], dtype=object), 'domain': array([5]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['how much water do these need?'], dtype=object), 'image_quality': array([0])}",how much water do these need?,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7dd4a90a-d497-49de-8e0b-f7f958bdc7d6,"{'interaction_id': array(['7dd4a90a-d497-49de-8e0b-f7f958bdc7d6'], dtype=object), 'domain': array([11]), 'query_category': array([3]), 'dynamism': array([0]), 'query': array(['what are the ingredients in the greek salad on this?'],
      dtype=object), 'image_quality': array([3])}","{'interaction_id': array(['7dd4a90a-d497-49de-8e0b-f7f958bdc7d6'], dtype=object), 'domain': array([11]), 'query_category': array([3]), 'dynamism': array([0]), 'query': array(['what are the ingredients in the greek salad on this?'],
      dtype=object), 'image_quality': array([3])}",what are the ingredients in the greek salad on this?,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
bae7b6f1-42de-4e56-9c04-8947c37192e3,"{'interaction_id': array(['bae7b6f1-42de-4e56-9c04-8947c37192e3'], dtype=object), 'domain': array([6]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['does this contain gluten?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['bae7b6f1-42de-4e56-9c04-8947c37192e3'], dtype=object), 'domain': array([6]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['does this contain gluten?'], dtype=object), 'image_quality': array([0])}",does this contain gluten?,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4463079d-589e-4458-82df-efcbacba9037,"{'interaction_id': array(['4463079d-589e-4458-82df-efcbacba9037'], dtype=object), 'domain': array([6]), 'query_category': array([0]), 'dynamism': array([0]), 'query': array(['how many slogans have there been for this cereal?'], dtype=object), 'image_quality': array([4])}","{'interaction_id': array(['4463079d-589e-4458-82df-efcbacba9037'], dtype=object), 'domain': array([6]), 'query_category': array([0]), 'dynamism': array([0]), 'query': array(['how many slogans have there been for this cereal?'], dtype=object), 'image_quality': array([4])}",how many slogans have there been for this cereal?,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
cd32b663-66a6-4ecb-b720-64ae9edb4903,"{'interaction_id': array(['cd32b663-66a6-4ecb-b720-64ae9edb4903'], dtype=object), 'domain': array([9]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what does the name of this car mean?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['cd32b663-66a6-4ecb-b720-64ae9edb4903'], dtype=object), 'domain': array([9]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what does the name of this car mean?'], dtype=object), 'image_quality': array([0])}",what does the name of this car mean?,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
bf93a424-7ba8-4a99-839c-02d03533067c,"{'interaction_id': array(['bf93a424-7ba8-4a99-839c-02d03533067c'], dtype=object), 'domain': array([5]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what ph soil should this plant be kept in?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['bf93a424-7ba8-4a99-839c-02d03533067c'], dtype=object), 'domain': array([5]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what ph soil should this plant be kept in?'], dtype=object), 'image_quality': array([0])}",what ph soil should this plant be kept in?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
cefd2155-7049-4d83-aafe-78810398947e,"{'interaction_id': array(['cefd2155-7049-4d83-aafe-78810398947e'], dtype=object), 'domain': array([4]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['who manufactures this skin care?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['cefd2155-7049-4d83-aafe-78810398947e'], dtype=object), 'domain': array([4]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['who manufactures this skin care?'], dtype=object), 'image_quality': array([0])}",who manufactures this skin care?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3a96150b-2217-4c1c-b429-bf96b4ae72e9,"{'interaction_id': array(['3a96150b-2217-4c1c-b429-bf96b4ae72e9'], dtype=object), 'domain': array([9]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['did this car model sell more units than the honda civic in 2012?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['3a96150b-2217-4c1c-b429-bf96b4ae72e9'], dtype=object), 'domain': array([9]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['did this car model sell more units than the honda civic in 2012?'],
      dtype=object), 'image_quality': array([0])}",did this car model sell more units than the honda civic in 2012?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
6059c998-0ae7-41de-9da4-a035980b76a4,"{'interaction_id': array(['6059c998-0ae7-41de-9da4-a035980b76a4'], dtype=object), 'domain': array([11]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what kind of clothes does this brand sell?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['6059c998-0ae7-41de-9da4-a035980b76a4'], dtype=object), 'domain': array([11]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what kind of clothes does this brand sell?'], dtype=object), 'image_quality': array([0])}",what kind of clothes does this brand sell?,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
cdf6a618-012e-4ba1-9b45-83c5a1849740,"{'interaction_id': array(['cdf6a618-012e-4ba1-9b45-83c5a1849740'], dtype=object), 'domain': array([4]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['what is this medication used to treat?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['cdf6a618-012e-4ba1-9b45-83c5a1849740'], dtype=object), 'domain': array([4]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['what is this medication used to treat?'], dtype=object), 'image_quality': array([0])}",what is this medication used to treat?,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41f6ac6d-c6dd-4366-80a5-ccee021b4979,"{'interaction_id': array(['41f6ac6d-c6dd-4366-80a5-ccee021b4979'], dtype=object), 'domain': array([11]), 'query_category': array([3]), 'dynamism': array([0]), 'query': array(['what are the four basic barre shapes according to this page?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['41f6ac6d-c6dd-4366-80a5-ccee021b4979'], dtype=object), 'domain': array([11]), 'query_category': array([3]), 'dynamism': array([0]), 'query': array(['what are the four basic barre shapes according to this page?'],
      dtype=object), 'image_quality': array([0])}",what are the four basic barre shapes according to this page?,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
b294684b-447c-4c12-8d24-a764de7e37ca,"{'interaction_id': array(['b294684b-447c-4c12-8d24-a764de7e37ca'], dtype=object), 'domain': array([8]), 'query_category': array([4]), 'dynamism': array([3]), 'query': array(['do they have vegan options?'], dtype=object), 'image_quality': array([5])}","{'interaction_id': array(['b294684b-447c-4c12-8d24-a764de7e37ca'], dtype=object), 'domain': array([8]), 'query_category': array([4]), 'dynamism': array([3]), 'query': array(['do they have vegan options?'], dtype=object), 'image_quality': array([5])}",do they have vegan options?,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
84dead2a-aeee-49ff-8a39-4d317d88069b,"{'interaction_id': array(['84dead2a-aeee-49ff-8a39-4d317d88069b'], dtype=object), 'domain': array([6]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['why does it make you cry?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['84dead2a-aeee-49ff-8a39-4d317d88069b'], dtype=object), 'domain': array([6]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['why does it make you cry?'], dtype=object), 'image_quality': array([0])}",why does it make you cry?,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
09c88127-ded4-4fc2-afd3-11962476a283,"{'interaction_id': array(['09c88127-ded4-4fc2-afd3-11962476a283'], dtype=object), 'domain': array([2]), 'query_category': array([0]), 'dynamism': array([0]), 'query': array(['what is the sum of all the angles in this rectangle around the point?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['09c88127-ded4-4fc2-afd3-11962476a283'], dtype=object), 'domain': array([2]), 'query_category': array([0]), 'dynamism': array([0]), 'query': array(['what is the sum of all the angles in this rectangle around the point?'],
      dtype=object), 'image_quality': array([0])}",what is the sum of all the angles in this rectangle around the point?,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5ffd7c66-75cc-4771-b9e4-7e3c2259a0b4,"{'interaction_id': array(['5ffd7c66-75cc-4771-b9e4-7e3c2259a0b4'], dtype=object), 'domain': array([8]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what materials were used for this?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['5ffd7c66-75cc-4771-b9e4-7e3c2259a0b4'], dtype=object), 'domain': array([8]), 'query_category': array([4]), 'dynamism': array([0]), 'query': array(['what materials were used for this?'], dtype=object), 'image_quality': array([0])}",what materials were used for this?,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
429bbe49-f2a7-46ea-8716-936e10ff446b,"{'interaction_id': array(['429bbe49-f2a7-46ea-8716-936e10ff446b'], dtype=object), 'domain': array([11]), 'query_category': array([3]), 'dynamism': array([0]), 'query': array([""what is this animal's favorite thing?""], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['429bbe49-f2a7-46ea-8716-936e10ff446b'], dtype=object), 'domain': array([11]), 'query_category': array([3]), 'dynamism': array([0]), 'query': array([""what is this animal's favorite thing?""], dtype=object), 'image_quality': array([0])}",what is this animal's favorite thing?,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
